,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
24,id0956776,2016-01-29 00:08:58,2016-01-29 00:14:22,324,42430041,42453777,0,934,508,155,id0956776,0.0046,64.99796922619942,2.114,999999,32,155,2.114,1,0,-73.9973979,40.7214509,-74.0048352,40.7188593
25,id3296252,2016-01-29 00:09:06,2016-01-29 00:18:48,582,1733612450,42430390,0,2687,516,447,id3296252,0.0046,186.85148375305187,6.0867,999999,33,447,6.0867,1,0,-73.9542116,40.763858,-73.9766802,40.7650275
26,id1889113,2016-01-29 00:09:57,2016-01-29 00:12:31,154,42443032,42431684,0,1459,567,243,id1889113,0.0046,101.42075208343755,3.3063,999999,195,257,2.931925236,20,0,-73.9531654,40.7759238,-73.9578446,40.765235
27,id0555602,2016-01-29 00:10:06,2016-01-29 00:17:40,454,42445378,42430371,0,2527,576,421,id0555602,0.0046,175.64588912278157,5.7271,999999,362,420,5.161500852,32,2,-73.9781226,40.745727,-73.9786085,40.7623991
28,id0751731,2016-01-29 00:10:08,2016-01-29 00:24:43,875,42459114,42439836,0,4348,578,724,id0751731,0.0046,302.26821066095636,9.8524,999999,143,739,9.15946452,20,0,-73.9683181,40.7647425,-73.99658,40.742811
29,id1600756,2016-01-29 00:10:42,2016-01-29 00:21:01,619,42455867,588546882,0,4066,612,677,id1600756,0.0046,282.66943852135427,9.2132,999999,356,691,7.963875047999999,21,0,-73.987053,40.725203,-74.0156386,40.7049418
30,id2359295,2016-01-29 00:10:49,2016-01-29 00:18:18,449,42435663,42446942,0,1683,619,280,id2359295,0.0046,117.03143304432695,3.8125,999999,39,280,3.8125,1,0,-73.9897914,40.7572335,-73.9783302,40.7482985
31,id3979134,2016-01-29 00:11:12,2016-01-29 00:17:58,406,42430241,42431467,0,1930,642,321,id3979134,0.0046,134.21916444266628,4.3716,999999,40,321,4.3716,1,0,-73.998714,40.734784,-73.983646,40.732699
32,id3193206,2016-01-29 00:20:03,2016-01-29 00:22:08,125,42430241,42421877,0,383,1173,63,id3193206,0.0046,26.725345420983956,0.8643000000000001,999999,78,63,0.8643000000000001,1,0,-73.998714,40.734784,-73.9959291,40.7328569
33,id1097793,2016-01-29 00:21:39,2016-01-29 00:39:56,1097,42430241,42435328,0,7287,1269,1214,id1097793,0.0046,506.50490492492963,16.5149,999999,351,1214,15.345625223999999,21,1,-73.998714,40.734784,-73.965178,40.7909938
34,id3301819,2016-01-29 00:11:13,2016-01-29 00:20:54,581,42430068,42449918,0,4068,643,678,id3301819,0.0046,282.7227129925574,9.2208,999999,195,779,8.427807948,20,1,-73.9569342,40.7707623,-73.9813061,40.7413442
35,id1667023,2016-01-29 00:11:23,2016-01-29 00:19:15,472,4557517555,42428483,0,1760,653,293,id1667023,0.0046,122.3614398489347,3.9878,999999,42,293,3.9878,1,0,-74.0059045,40.7402804,-73.991289,40.732449
36,id2038457,2016-01-29 00:11:34,2016-01-29 00:13:55,141,42445365,42437654,0,738,664,123,id2038457,0.0046,51.290403684490514,1.6728,999999,43,123,1.6728,1,0,-73.9829593,40.7477628,-73.9906121,40.7510092
37,id3792313,2016-01-29 00:11:49,2016-01-29 00:23:20,691,42439286,4015190382,0,2878,679,479,id3792313,0.0046,200.1043984438817,6.5204,999999,359,606,6.3456492959999995,21,0,-74.006811,40.744061,-73.9907799,40.728358
38,id0805904,2016-01-29 00:12:02,2016-01-29 00:21:37,575,42435710,42435654,0,1912,692,318,id0805904,0.0046,132.968178986947,4.3308,999999,45,318,4.3308,1,0,-73.9838209,40.7654396,-73.991177,40.75533
39,id0613730,2016-01-29 00:12:21,2016-01-29 00:15:42,201,42430589,42430271,0,1368,711,228,id0613730,0.0046,95.07489463466533,3.1008,999999,46,228,3.1008,1,0,-74.0070034,40.7488871,-73.992805,40.742901
40,id1137642,2016-01-29 00:12:22,2016-01-29 00:24:07,705,42445225,42443975,0,4125,712,687,id1137642,0.0046,286.7484598702427,9.3477,999999,350,687,8.216730372,21,1,-73.967534,40.771776,-73.997767,40.7564802
41,id1414227,2016-01-29 00:12:26,2016-01-29 00:20:53,507,42443563,42429657,0,3327,716,554,id1414227,0.0046,231.28810466668793,7.5389,999999,274,554,6.571363152,21,1,-73.9945259,40.7609247,-73.9918058,40.7385117
42,id1747369,2016-01-29 00:12:35,2016-01-29 00:23:15,640,42431556,42447166,0,4554,725,759,id1747369,0.0046,316.499320296978,10.3224,999999,335,903,9.733820064,21,0,-73.9833766,40.7660319,-73.9509158,40.7858696
43,id0272456,2016-01-29 00:12:50,2016-01-29 00:17:11,261,42430217,42436393,0,831,740,138,id0272456,0.0046,57.81812147361435,1.8813,999999,50,138,1.8813,1,0,-74.0014113,40.7310625,-74.0063829,40.733055
44,id2230593,2016-01-29 00:12:54,2016-01-29 00:31:50,1136,42430233,42440469,0,4893,744,815,id2230593,0.0046,340.12383931426535,11.0885,999999,170,940,11.000746476,20,1,-74.000511,40.732315,-73.9656924,40.754497
45,id0182862,2016-01-29 00:13:03,2016-01-29 00:13:59,56,5131026388,42436754,0,396,753,66,id0182862,0.0046,27.52168002582417,0.8976,999999,52,66,0.8976,1,0,-73.9758927,40.7447681,-73.9781709,40.7416496
46,id1799304,2016-01-29 00:13:05,2016-01-29 00:21:48,523,42451787,42438509,0,4755,755,792,id1799304,0.0046,330.5329508204175,10.7757,999999,323,792,9.173417544,21,1,-73.9794642,40.7355933,-73.9521805,40.7730268
47,id1100648,2016-01-29 00:13:15,2016-01-29 00:25:34,739,42445489,42445661,0,3933,765,655,id1100648,0.0046,273.4046150092371,8.9125,999999,334,776,8.40624102,21,0,-73.9990418,40.7200529,-73.9758579,40.7488821
48,id3982843,2016-01-29 00:13:19,2016-01-29 00:30:38,1039,42428751,42440951,0,5036,769,839,id3982843,0.0046,350.04079278984375,11.4134,999999,55,839,11.4134,1,0,-73.9680953,40.8005616,-73.9749271,40.7616758
49,id0081512,2016-01-29 00:13:33,2016-01-29 00:17:27,234,42432171,42431524,0,1482,783,247,id0081512,0.0046,102.99780252088745,3.3591999999999995,999999,56,247,3.3591999999999995,1,0,-73.997349,40.720705,-74.004303,40.730447
50,id2287692,2016-01-29 00:13:33,2016-01-29 01:42:55,5362,4597668042,42454758,0,2622,783,437,id2287692,0.0046,182.22688138310852,5.943199999999999,999999,57,437,5.943199999999999,1,0,-73.985486,40.7414834,-74.008154,40.7381472
51,id3150826,2016-01-29 00:13:36,2016-01-29 00:22:29,533,42452353,42454660,0,2300,786,383,id3150826,0.0046,159.89100352051312,5.2118,999999,58,383,5.2118,1,0,-73.9785239,40.7566562,-73.9601816,40.7580397
52,id3666456,2016-01-29 00:13:38,2016-01-29 00:32:11,1113,42454679,42454381,0,5966,788,994,id3666456,0.0046,414.67504133534,13.5214,999999,350,1110,12.40665426,21,0,-73.9651415,40.7750436,-74.00596,40.745231
53,id3013387,2016-01-29 00:14:00,2016-01-29 00:28:03,843,9166033061,42437363,0,4854,810,809,id3013387,0.0046,337.34907789229936,11.0024,999999,281,1059,10.960966476,21,0,-73.9863332,40.7221632,-73.9869489,40.7560361
54,id1056359,2016-01-29 00:14:18,2016-01-29 00:17:05,167,42434270,42439272,0,959,828,159,id1056359,0.0046,66.75688000400095,2.1698999999999997,999999,359,159,1.949474784,21,1,-73.996129,40.743431,-73.9922478,40.7379242
55,id0856114,2016-01-29 00:14:20,2016-01-29 00:22:25,485,42428441,42428376,0,1745,830,290,id0856114,0.0046,121.38324490374286,3.9515000000000002,999999,356,290,3.400484232,21,1,-73.998812,40.723021,-74.0099714,40.709798
56,id0534077,2016-01-29 00:14:52,2016-01-29 00:26:22,690,42435671,42443341,0,2888,862,481,id0534077,0.0046,200.75652840734293,6.5446,999999,163,552,6.004810692,20,0,-73.9888429,40.7585323,-73.9778546,40.7787465
57,id2288983,2016-01-29 00:15:05,2016-01-29 00:16:22,77,1918039897,42437608,0,445,875,74,id2288983,0.0046,30.9485714112514,1.0079,999999,64,74,1.0079,1,0,-73.9953664,40.7250362,-73.993317,40.7223715
58,id2052274,2016-01-29 00:15:10,2016-01-29 00:22:02,412,42430274,42435657,0,1735,880,289,id2052274,0.0046,120.60252907113318,3.9318999999999997,999999,65,289,3.9318999999999997,1,0,-73.991871,40.744186,-73.9907278,40.7559486
59,id2278580,2016-01-29 00:15:43,2016-01-29 00:19:46,243,1775176473,42440453,0,1371,913,228,id2278580,0.0046,95.34768514519276,3.1053,999999,66,228,3.1053,1,0,-73.9640936,40.7609696,-73.9751336,40.7584878
60,id0459934,2016-01-29 00:15:59,2016-01-29 00:21:39,340,42438805,42444817,0,1834,929,305,id0459934,0.0046,127.54724201216344,4.154,999999,67,305,4.154,1,0,-73.9554803,40.768476,-73.9521157,40.7813783
61,id1925710,2016-01-29 00:16:31,2016-01-29 00:22:44,373,42442850,42445378,0,2500,961,416,id1925710,0.0046,173.83370387377684,5.6636,999999,334,416,4.96504002,21,1,-73.9889783,40.7267997,-73.9781226,40.745727
62,id2462493,2016-01-29 00:22:41,2016-01-29 00:25:41,180,42439170,42445378,0,1113,1331,185,id2462493,0.0046,77.41689361321642,2.5205,999999,329,185,2.412723792,21,1,-73.9845088,40.7369623,-73.9781226,40.745727
63,id3819494,2016-01-29 00:16:48,2016-01-29 00:21:48,300,42443085,42435763,0,1694,978,282,id3819494,0.0046,117.77449317796399,3.8381999999999996,999999,70,282,3.8381999999999996,1,0,-73.9377697,40.7970162,-73.9553696,40.8044178
64,id2620202,2016-01-29 00:17:46,2016-01-29 00:22:01,255,42449890,42430938,0,1602,1036,267,id2620202,0.0046,111.33770555901597,3.6311999999999998,999999,71,267,3.6311999999999998,1,0,-73.9862156,40.7346191,-73.9775364,40.7258829
65,id3309093,2016-01-29 00:18:46,2016-01-29 00:24:27,341,42448379,42447169,0,3574,1096,595,id3309093,0.0046,248.4758360650272,8.097999999999999,999999,335,595,7.029175415999999,21,1,-73.9684947,40.7589726,-73.9504352,40.7865479
66,id3943216,2016-01-29 00:18:56,2016-01-29 00:25:29,393,42432194,42445404,0,2159,1106,359,id3943216,0.0046,150.15591038528632,4.8899,999999,136,374,4.495808172,20,0,-73.999973,40.734688,-73.984794,40.7452501
67,id2337783,2016-01-29 00:19:18,2016-01-29 00:35:47,989,42430342,42436122,0,4175,1128,695,id2337783,0.0046,290.26628142584576,9.4595,999999,192,816,8.935495536,20,0,-73.9831665,40.7561421,-74.008009,40.7310668
68,id0793309,2016-01-29 00:29:48,2016-01-29 00:43:41,833,42430342,4412043541,0,2317,1758,386,id0793309,0.0046,161.05105880605655,5.2511,999999,423,415,4.6252955159999996,30,2,-73.9831665,40.7561421,-73.9722255,40.7430812
69,id1013772,2016-01-29 00:19:35,2016-01-29 00:33:34,839,42442862,4557517549,0,3444,1145,574,id1013772,0.0046,239.35521719428903,7.8064,999999,281,574,6.883378476,21,1,-73.9863742,40.7303818,-73.997716,40.7515002
70,id1687466,2016-01-29 00:19:38,2016-01-29 00:31:12,694,42439275,42439275,0,0,1148,0,id1687466,0.0046,0.0,0.0,999999,77,0,0.0,1,0,-73.998287,40.74047,-73.998287,40.74047
71,id0975817,2016-01-29 00:20:11,2016-01-29 00:24:41,270,42455643,42438859,0,2044,1181,340,id0975817,0.0046,142.1420723288884,4.63,999999,163,405,4.44713226,20,1,-73.988561,40.7691175,-73.9764438,40.7806762
72,id3291996,2016-01-29 00:20:26,2016-01-29 00:29:46,560,42430384,595245836,0,2270,1196,378,id3291996,0.0046,157.80602776098095,5.1438,999999,80,378,5.1438,1,0,-73.977196,40.764324,-73.9883218,40.7788958
73,id2422572,2016-01-29 00:21:11,2016-01-29 00:29:37,506,42432585,42435610,0,2664,1241,444,id2422572,0.0046,185.14584744645356,6.038399999999999,999999,143,443,5.958448464,20,1,-73.9837062,40.7604633,-74.0002679,40.7428467
74,id2977736,2016-01-29 00:28:02,2016-01-29 00:38:41,639,42430805,42435610,0,1545,1652,257,id2977736,0.0046,107.44054455047916,3.4997,999999,101,257,3.4997,1,0,-74.0028114,40.7336094,-74.0002679,40.7428467
75,id2085215,2016-01-29 00:23:29,2016-01-29 00:40:37,1028,42432585,42447249,0,5131,1379,855,id2085215,0.0046,356.62178505017084,11.6295,999999,192,984,10.876631544,20,1,-73.9837062,40.7604633,-74.0043702,40.7194841
76,id3187255,2016-01-29 00:21:39,2016-01-29 00:27:00,321,6207264908,42446036,0,2851,1269,475,id3187255,0.0046,198.16362732572856,6.461500000000001,999999,83,475,6.461500000000001,1,0,-73.98161,40.778601,-73.959311,40.780173
77,id0735750,2016-01-29 00:21:49,2016-01-29 00:36:15,866,42442870,42431630,0,3680,1279,613,id0735750,0.0046,255.7998884589913,8.3398,999999,84,613,8.3398,1,0,-73.985909,40.731019,-74.0140898,40.7177392
78,id2976066,2016-01-29 00:21:55,2016-01-29 00:30:26,511,42429374,42434074,0,3094,1285,515,id2976066,0.0046,215.1162239125131,7.01,999999,136,515,6.2729972279999995,20,1,-73.997341,40.736668,-73.9774351,40.7553817
79,id3744450,2016-01-29 00:22:00,2016-01-29 00:30:22,502,42436511,1061531695,0,2775,1290,462,id3744450,0.0046,192.92455069129664,6.287699999999999,999999,86,462,6.287699999999999,1,0,-73.9704968,40.7648423,-73.98073,40.782439
80,id2142441,2016-01-29 00:22:59,2016-01-29 00:28:09,310,42428468,42430263,0,1789,1349,298,id2142441,0.0046,124.355485438291,4.0543,999999,88,298,4.0543,1,0,-73.993262,40.72958,-73.994593,40.740442
81,id0428427,2016-01-29 00:24:07,2016-01-29 00:48:50,1483,42443366,42429773,0,9558,1417,1593,id0428427,0.0046,664.2732769869381,21.6648,999999,404,1979,20.449238952,31,0,-73.9689675,40.7909444,-73.9881645,40.7186264
82,id0292371,2016-01-29 00:24:25,2016-01-29 00:27:19,174,42442902,42437289,0,1173,1435,195,id0292371,0.0046,81.58684513228067,2.6565000000000003,999999,92,195,2.6565000000000003,1,0,-73.9777196,40.7422741,-73.9807369,40.7338271
83,id2024601,2016-01-29 00:24:47,2016-01-29 00:39:03,856,42439406,42437113,0,6839,1457,1139,id2024601,0.0046,475.41212887229926,15.4979,999999,404,1406,14.862271344,31,1,-73.9536366,40.7752935,-73.992237,40.721248
84,id1922953,2016-01-29 00:25:08,2016-01-29 00:31:59,411,42434087,42436582,0,2067,1478,344,id1922953,0.0046,143.71912276633827,4.6829,999999,94,344,4.6829,1,0,-73.972581,40.7533179,-73.9842643,40.7401675
85,id3958698,2016-01-29 00:25:45,2016-01-29 00:35:53,608,42434434,42428206,0,2621,1515,436,id3958698,0.0046,182.26453708208115,5.9371,999999,95,436,5.9371,1,0,-73.9943941,40.7583702,-73.9891036,40.7422193
86,id0582822,2016-01-29 00:26:54,2016-01-29 00:32:18,324,42445910,42430295,0,1260,1584,210,id0582822,0.0046,87.56898190034966,2.856,999999,96,210,2.856,1,0,-73.981123,40.750282,-73.9887,40.7485163
87,id1253615,2016-01-29 00:27:08,2016-01-29 00:28:22,74,42449918,42434959,0,641,1598,106,id1253615,0.0046,44.65613695296032,1.4491,999999,97,106,1.4491,1,0,-73.9813061,40.7413442,-73.9776393,40.7463951
88,id3842931,2016-01-29 00:27:18,2016-01-29 00:34:16,418,42433587,42445413,0,2456,1608,409,id3842931,0.0046,170.7328774700802,5.5654,999999,98,409,5.5654,1,0,-73.9965691,40.7295629,-73.9799582,40.7432118
89,id1293086,2016-01-29 00:27:20,2016-01-29 00:35:06,466,42442469,42443020,0,2603,1610,433,id1293086,0.0046,181.0135516263619,5.8963,999999,99,433,5.8963,1,0,-73.9773621,40.7844628,-73.9564728,40.7713965
90,id2045046,2016-01-29 00:27:32,2016-01-29 00:30:43,191,42430371,42443807,0,1344,1622,224,id2045046,0.0046,93.40691402703962,3.0464,999999,100,224,3.0464,1,0,-73.9786085,40.7623991,-73.977432,40.753717
91,id2945624,2016-01-29 00:28:11,2016-01-29 00:32:57,286,42445413,42436941,0,1778,1661,296,id2945624,0.0046,123.61242530465398,4.0286,999999,103,296,4.0286,1,0,-73.9799582,40.7432118,-73.9876833,40.7326041
92,id2879826,2016-01-29 00:28:13,2016-01-29 00:36:54,521,42436701,42450057,0,4762,1663,793,id2879826,0.0046,331.04087614249977,10.7908,999999,104,793,10.7908,1,0,-73.974231,40.7597325,-73.944675,40.791572
93,id1071830,2016-01-29 00:28:15,2016-01-29 00:38:15,600,42440009,42445390,0,3046,1665,507,id1071830,0.0046,211.78026269726166,6.901199999999999,999999,423,571,6.197643348,30,0,-73.9823472,40.7623476,-73.9735204,40.7437681
94,id3182948,2016-01-29 00:28:18,2016-01-29 00:34:51,393,42427787,42449685,0,1559,1668,259,id3182948,0.0046,108.45639519464362,3.5298999999999996,999999,106,259,3.5298999999999996,1,0,-73.9886122,40.7460455,-73.9767658,40.7476407
95,id0927269,2016-01-29 00:29:39,2016-01-29 00:37:13,454,42439280,42440170,0,2890,1749,481,id0927269,0.0046,200.93838874769457,6.5476,999999,283,481,6.188968464,21,1,-74.0039992,40.7428829,-73.9917852,40.7646863
96,id2488419,2016-01-29 00:29:47,2016-01-29 00:32:44,177,42434233,42451604,0,803,1757,133,id2488419,0.0046,55.915006054433846,1.8163,999999,109,133,1.8163,1,0,-73.9788469,40.7240764,-73.9854838,40.7220363
97,id1063239,2016-01-29 00:29:57,2016-01-29 00:36:22,385,42435684,42430292,0,2195,1767,365,id1063239,0.0046,152.65788129672484,4.9715,999999,111,365,4.9715,1,0,-73.9861011,40.7622941,-73.9891568,40.7478958
98,id3392078,2016-01-29 00:29:57,2016-01-29 00:36:20,383,42445018,42437371,0,597,1767,99,id3392078,0.0046,41.555310549263694,1.3509,999999,112,99,1.3509,1,0,-73.9907674,40.7609858,-73.9954726,40.7596264
99,id3564756,2016-01-29 00:29:58,2016-01-29 00:55:57,1559,4320028826,561035330,0,8704,1768,1450,id3564756,0.0046,605.0066909450223,19.726,999999,351,1606,18.939427056,21,0,-74.0027408,40.7337334,-73.9670442,40.8035201
